,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
1065,host location not available,within an hour,100.0,93.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,2.0,14,1125,t,0,23,9,0,4.83,4.87,4.78,4.96,4.91,4.57,4.7,t,80.0,80.0,0.0,2.0,3.0,1.0,1,31,121,26.52054794520548,33.15068493150685,1.5 baths,26.666666666666668,1.5,0.0,0.0
1066,"Antwerp, Belgium",within an hour,96.0,92.0,f,host neighbourhood not available,18,"['email', 'phone']",t,neighbourhood not available,Entire serviced apartment,Entire home/apt,1.0,1,1125,t,7,20,6,1,4.1,4.3,4.6,4.75,4.6,4.6,4.35,f,120.63013698630137,120.63013698630137,59.91741267790314,5.0,6.0,0.81,27,54,319,106.66575342465754,87.3972602739726,1 bath,20.105022831050228,1.2,0.0,49.67035118654246
1067,"Antwerp, Belgium",within a few hours,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,30,1125,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,78.0,78.0,0.0,2.0,4.0,1.7640488565488563,0,0,264,56.416438356164385,72.32876712328768,1 bath,19.5,2.0,0.0,0.0
1068,"Antwerp, Belgium",within an hour,80.0,85.0,f,host neighbourhood not available,3,['phone'],f,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,11,8,2,5.0,5.0,5.0,5.0,4.91,4.91,4.91,t,85.01643835616439,85.01643835616439,0.3140543535541315,2.0,3.0,0.49,10,36,298,69.3972602739726,81.64383561643835,1.5 baths,28.33881278538813,1.5,0.0,0.36940427007591764
1069,"Antwerp, Belgium",within an hour,80.0,85.0,f,host neighbourhood not available,3,['phone'],f,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,1,6,2,0,5.0,5.0,5.0,4.83,4.67,4.33,4.83,f,85.92054794520548,85.92054794520548,3.730883836897866,2.0,3.0,0.25,11,37,299,70.55068493150685,81.91780821917808,1.5 baths,28.64018264840183,1.5,0.0,4.342248654276716
1070,"Antwerp, Belgium",within an hour,100.0,78.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,150,t,21,14,6,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,120.64109589041095,120.64109589041095,2.1661630898869153,1.0,2.0,0.63,51,72,337,111.43561643835616,92.32876712328768,1 bath,60.320547945205476,2.0,0.0,1.7955432797581963
1071,"Delft, Netherlands",response not available,94.5228426395939,67.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",f,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,4,1125,t,0,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,70.58630136986301,70.58630136986301,0.49317180111012016,1.0,2.0,0.22,0,0,0,0.0,0.0,1 bath,35.293150684931504,2.0,0.0,0.6986791934683817
1072,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in rental unit,Private room,1.0,1,28,t,0,4,0,0,4.5,4.75,4.75,4.75,4.75,4.75,4.75,f,29.208219178082192,29.208219178082192,2.811952189612076,1.0,1.0,0.16,0,0,264,20.101369863013698,72.32876712328768,1 shared bath,29.208219178082192,1.0,0.0,9.627263382500777
1073,host location not available,within a day,67.0,73.0,f,host neighbourhood not available,17,"['email', 'phone']",f,neighbourhood not available,Entire rental unit,Entire home/apt,3.0,6,1125,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,99.04109589041096,99.04109589041096,0.19878450453015498,6.0,7.0,1.7640488565488563,0,0,264,71.64657534246575,72.32876712328768,1 bath,14.148727984344422,1.1666666666666667,0.0,0.20070911245783285
1074,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.526491646778043,1,1125,t,15,162,98,4,4.7,4.69,4.51,4.86,4.9,4.67,4.57,t,98.22465753424657,98.22465753424657,23.961139445412545,2.0,4.0,7.56,15,15,15,3.5287671232876714,4.10958904109589,1 bath,24.556164383561644,2.0,0.0,24.39422039935172
1075,"Kapellen, Belgium",within a few hours,97.0,90.0,f,host neighbourhood not available,4,"['email', 'phone']",t,neighbourhood not available,Entire loft,Entire home/apt,1.0,1,2,t,14,46,31,2,4.37,4.48,4.48,4.43,4.3,3.98,4.26,f,155.6986301369863,155.6986301369863,9.04002840166641,1.0,2.0,2.19,44,74,349,148.84931506849315,95.61643835616438,1.5 baths,77.84931506849315,2.0,0.0,5.806106575062888
1076,"Stekene, Belgium",within an hour,100.0,100.0,t,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,21,4,2,0,4.5,5.0,4.25,4.75,5.0,4.0,4.25,t,95.79178082191781,95.79178082191781,15.291505878746573,2.0,4.0,0.31,50,80,303,79.32328767123288,83.01369863013699,1 bath,23.947945205479453,2.0,0.0,15.96327549977834
1077,host location not available,a few days or more,0.0,65.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,87.0958904109589,87.0958904109589,27.12008520499924,2.0,4.0,1.7640488565488563,0,0,205,48.84931506849315,56.16438356164384,1 bath,21.773972602739725,2.0,0.0,31.13819156912464
1078,host location not available,a few days or more,0.0,65.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,103.52054794520548,103.52054794520548,29.380092305415847,2.0,4.0,1.7640488565488563,0,0,174,49.24657534246575,47.671232876712324,1 bath,25.88013698630137,2.0,0.0,28.380928123532577
1079,host location not available,a few days or more,0.0,65.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,13,11,0,4.77,4.92,4.92,4.92,4.92,4.92,4.62,f,103.52054794520548,103.52054794520548,29.380092305415847,2.0,4.0,0.62,0,0,233,66.01369863013699,63.83561643835617,1 bath,25.88013698630137,2.0,0.0,28.380928123532577
1080,"Antwerp, Belgium",within a few hours,100.0,64.0,t,Forest,5,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,2.0,4,1125,t,0,26,18,0,5.0,5.0,4.96,4.92,4.96,5.0,4.96,f,115.0,115.0,0.0,2.0,4.0,1.12,0,0,264,83.17808219178082,72.32876712328768,1.5 baths,28.75,2.0,0.0,0.0
1081,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,23,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.526491646778043,1,355,t,15,57,40,0,4.56,4.81,4.75,4.82,4.81,4.72,4.65,t,72.01369863013699,72.01369863013699,4.940561961087452,2.0,2.0,3.77,40,70,330,64.95890410958904,90.41095890410958,1 bath,36.00684931506849,1.0,0.0,6.860586326029751
1082,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,23,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.526491646778043,1,355,t,16,48,30,5,4.63,4.81,4.5,4.81,4.81,4.77,4.6,t,74.04109589041096,74.04109589041096,6.818765228051561,2.0,2.0,2.58,46,74,339,68.6054794520548,92.87671232876711,1 bath,37.02054794520548,1.0,0.0,9.209433147969731
1083,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,23,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.526491646778043,1,355,t,10,65,48,4,4.62,4.85,4.82,4.91,4.82,4.82,4.63,t,74.75342465753425,74.75342465753425,9.156425747543054,1.0,2.0,3.79,39,69,332,67.74794520547945,90.95890410958904,1 bath,37.37671232876713,2.0,0.0,12.248837815111651
1084,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,23,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire condo,Entire home/apt,1.0,1,355,t,16,49,32,2,4.73,4.73,4.69,4.84,4.8,4.92,4.61,t,72.01369863013699,72.01369863013699,4.9958585889509335,2.0,4.0,2.97,43,70,322,63.391780821917806,88.21917808219179,1 bath,18.003424657534246,2.0,0.0,6.9373725888038456
1085,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,23,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,355,t,14,24,8,2,4.71,4.92,4.63,4.83,4.88,4.63,4.75,t,71.9041095890411,71.9041095890411,4.723580034211931,3.0,4.0,1.31,36,58,311,60.9013698630137,85.2054794520548,1 bath,17.976027397260275,1.3333333333333333,0.0,6.569276862211297
1086,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,23,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire condo,Entire home/apt,1.0,1,355,t,16,56,41,2,4.59,4.77,4.71,4.8,4.79,4.77,4.68,t,74.6986301369863,74.6986301369863,9.040028401666412,2.0,4.0,3.39,38,66,325,65.93150684931507,89.04109589041096,1 bath,18.674657534246574,2.0,0.0,12.102000244299434
1087,"Brussels, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,23,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,355,t,9,47,31,2,4.55,4.66,4.77,4.74,4.64,4.91,4.68,t,78.5068493150685,78.5068493150685,14.779629662410384,2.0,4.0,3.12,33,63,325,69.71232876712328,89.04109589041096,1 bath,19.626712328767123,2.0,0.0,18.825911103750794
1088,host location not available,within an hour,100.0,99.0,t,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,t,11,92,56,4,4.89,4.93,4.99,4.86,4.87,4.86,4.9,t,80.0,80.0,0.0,1.0,2.0,3.99,28,56,136,29.80821917808219,37.26027397260274,1.5 baths,40.0,2.0,0.0,0.0
1089,"Antwerp, Belgium",response not available,94.5228426395939,85.94274623968947,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Private room in rental unit,Private room,1.0,2,1125,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,35.04109589041096,35.04109589041096,0.3247296493629317,1.0,2.0,0.05,0,0,0,0.0,0.0,1 shared bath,17.52054794520548,2.0,0.0,0.9267108836393282
1090,"Dessel, Belgium",within an hour,100.0,89.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,6,1125,t,1,26,18,2,4.92,4.92,4.77,4.85,5.0,4.77,4.88,f,77.21643835616439,77.21643835616439,4.810674191934256,1.0,2.0,1.32,31,38,313,66.72328767123288,85.75342465753425,1.5 baths,38.608219178082194,2.0,0.0,6.230116662134556
1091,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,6,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,31,t,9,131,75,3,4.68,4.8,4.69,4.89,4.94,4.78,4.77,f,73.1945205479452,73.1945205479452,9.886330478629622,1.0,2.0,5.94,28,52,313,63.02465753424657,85.75342465753425,1.5 baths,36.5972602739726,2.0,0.0,13.506927027623192
1092,"Antwerp, Belgium",within an hour,100.0,68.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire condo,Entire home/apt,1.0,2,15,t,1,17,12,0,4.76,4.71,4.59,4.88,4.82,4.53,4.71,f,79.56164383561644,79.56164383561644,2.016322823840794,1.0,2.0,0.77,17,17,17,3.287671232876712,4.657534246575342,1 bath,39.78082191780822,2.0,0.0,2.5342900506263426
1093,host location not available,within a day,100.0,50.0,f,host neighbourhood not available,1,"['phone', 'work_email']",f,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,5,1125,t,0,3,0,0,5.0,5.0,4.33,5.0,5.0,5.0,5.0,f,56.9041095890411,56.9041095890411,9.612498136671755,1.0,2.0,0.14,0,0,53,8.323287671232876,14.520547945205479,1 bath,28.45205479452055,2.0,0.0,16.892449782788592
1094,"Antwerp, Belgium",within an hour,96.0,92.0,f,host neighbourhood not available,18,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,3.0,1,1125,t,19,14,6,0,4.14,3.86,4.29,4.07,4.14,4.43,4.36,f,325.7808219178082,325.7808219178082,187.98784495538789,7.0,9.0,0.78,48,78,353,308.93150684931504,96.7123287671233,1 bath,36.19786910197869,1.2857142857142858,0.0,57.703778831651306
1095,"Antwerp, Belgium",within an hour,96.0,92.0,f,host neighbourhood not available,18,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,3.0,1,1125,t,19,4,1,1,3.5,3.0,4.0,3.25,3.5,4.0,3.75,f,330.6054794520548,330.6054794520548,180.95046062572584,8.0,9.0,0.21,49,79,331,309.2630136986301,90.68493150684932,1.5 baths,36.73394216133942,1.125,0.0,54.7330494720272
1096,"Antwerp, Belgium",within an hour,96.0,92.0,f,host neighbourhood not available,18,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,3.0,1,1125,t,24,11,3,1,3.64,3.55,4.09,3.73,4.09,3.91,3.45,f,353.1890410958904,353.1890410958904,190.08748677076372,12.0,11.0,0.49,54,84,359,348.25753424657535,98.35616438356163,1.5 baths,32.108094645080946,0.9166666666666666,0.0,53.82032414736084
1097,"Rotterdam, Netherlands",within a few hours,100.0,60.0,f,host neighbourhood not available,6,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire condo,Entire home/apt,1.0,2,1125,t,20,41,20,0,4.59,4.83,4.63,4.78,4.83,4.51,4.61,f,75.33698630136986,75.33698630136986,3.8199701846153555,1.0,2.0,1.81,46,76,76,14.884931506849314,20.82191780821918,1 bath,37.66849315068493,2.0,0.0,5.070511009471979
1098,host location not available,within a day,80.0,65.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,7,90,t,0,17,11,0,4.76,4.88,4.59,4.88,4.88,4.82,4.76,f,55.0,55.0,0.0,2.0,2.0,0.84,22,45,45,6.780821917808219,12.32876712328767,1 bath,27.5,1.0,0.0,0.0
1099,"Ravels, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,2.0,1,1125,t,19,67,15,0,4.94,4.91,4.87,4.91,4.99,4.84,4.73,t,283.2219178082192,283.2219178082192,23.30796123112167,3.0,6.0,3.01,44,72,138,97.78082191780823,37.80821917808219,1.5 baths,47.20365296803653,2.0,0.0,8.22957538438265
1100,"Antwerp, Belgium",within an hour,100.0,99.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,14,66,55,3,4.77,4.79,4.76,4.77,4.86,4.7,4.73,f,84.02739726027397,84.02739726027397,11.478566508334398,2.0,3.0,4.79,44,74,74,15.238356164383562,20.273972602739725,1 bath,28.009132420091323,1.5,0.0,13.660504648001485
1101,"Antwerp, Belgium",within an hour,96.0,92.0,f,host neighbourhood not available,18,"['email', 'phone']",t,neighbourhood not available,Entire serviced apartment,Entire home/apt,1.0,1,1125,t,16,5,2,0,4.6,4.2,4.6,5.0,5.0,4.8,4.6,f,138.23287671232876,138.23287671232876,31.669880545002993,3.0,5.0,0.23,44,74,349,132.4794520547945,95.61643835616438,1 bath,27.646575342465752,1.6666666666666667,0.0,22.910527002132778
1102,"Antwerp, Belgium",within an hour,96.0,92.0,f,host neighbourhood not available,18,"['email', 'phone']",t,neighbourhood not available,Entire serviced apartment,Entire home/apt,1.0,1,1125,t,14,12,8,3,4.42,4.5,4.58,4.58,4.17,4.58,4.17,f,92.16438356164383,92.16438356164383,59.88588362589865,5.0,5.0,0.64,30,54,327,82.13698630136986,89.58904109589041,1.5 baths,18.432876712328767,1.0,0.0,64.97725185330859
1103,"Antwerp, Belgium",within a few hours,90.0,70.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,3.0,2,1125,t,9,57,42,0,4.88,4.93,4.93,4.91,4.81,4.56,4.84,f,142.78082191780823,142.78082191780823,15.003705197459267,4.0,6.0,3.56,31,59,101,39.038356164383565,27.671232876712327,1.5 baths,23.796803652968038,1.5,0.0,10.508207612151265
1104,"Stekene, Belgium",within an hour,100.0,100.0,t,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,2.0,2,1125,t,0,26,23,1,4.96,4.92,5.0,4.96,5.0,4.42,4.73,t,214.83287671232875,214.83287671232875,14.012044022582947,2.0,4.0,1.23,0,0,207,121.4986301369863,56.71232876712329,2.5 baths,53.70821917808219,2.0,0.0,6.522299676387859
1105,host location not available,response not available,94.5228426395939,85.94274623968947,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire loft,Entire home/apt,1.526491646778043,1,365,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,200.0,200.0,0.0,1.0,2.0,1.7640488565488563,0,0,0,0.0,0.0,1 bath,100.0,2.0,0.0,0.0
1106,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,6,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,10,154,89,5,4.76,4.86,4.65,4.89,4.89,4.95,4.75,f,73.47123287671234,73.47123287671234,8.010458127342359,1.0,2.0,6.97,20,44,300,60.46027397260274,82.1917808219178,1.5 baths,36.73561643835617,2.0,0.0,10.902849746354777
1107,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,6,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,31,t,11,152,73,5,4.78,4.84,4.66,4.86,4.85,4.88,4.78,f,82.79178082191781,82.79178082191781,5.22624803499199,1.0,2.0,6.88,34,64,339,76.98082191780821,92.87671232876711,1.5 baths,41.395890410958906,2.0,0.0,6.3125203771536995
1108,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,6,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,31,t,11,149,83,6,4.79,4.84,4.67,4.92,4.87,4.93,4.81,f,81.5013698630137,81.5013698630137,6.220589994249889,1.0,2.0,6.74,33,59,329,73.38082191780822,90.13698630136986,1.5 baths,40.75068493150685,2.0,0.0,7.632497471766873
1109,host location not available,within an hour,100.0,98.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire loft,Entire home/apt,2.0,2,1125,t,20,72,57,4,4.85,4.78,4.86,4.89,4.94,4.94,4.75,f,144.63287671232877,144.63287671232877,20.07655714811614,2.0,4.0,4.12,35,65,239,92.90958904109588,65.47945205479452,1 bath,36.15821917808219,2.0,0.0,13.881046691789114
1110,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,5,"['email', 'phone']",f,neighbourhood not available,Shared room in home,Shared room,1.0,1,30,t,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,21.0,21.0,0.0,2.0,2.0,0.09,0,0,205,11.794520547945206,56.16438356164384,1 shared bath,10.5,1.0,0.0,0.0
1111,"Antwerp, Belgium",response not available,94.5228426395939,85.94274623968947,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,365,1125,t,30,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,t,42.83561643835616,42.83561643835616,2.398566986502567,2.2114155251141554,2.0,1.7640488565488563,60,90,365,42.83561643835616,100.0,1 bath,21.41780821917808,1.8734070944276426,0.0,5.599468820424925
1112,"Kyiv, Ukraine",response not available,94.5228426395939,85.94274623968947,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,500,555,t,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,41.83561643835616,41.83561643835616,10.231944293647244,1.0,2.0,1.7640488565488563,0,0,0,0.0,0.0,1.5 baths,20.91780821917808,2.0,0.0,24.45749618324325
1113,"Antwerp, Belgium",within an hour,100.0,97.0,t,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire home,Entire home/apt,2.0,3,1125,t,21,11,9,0,4.82,4.82,4.91,4.73,4.73,4.45,4.91,t,250.0,250.0,0.0,2.0,4.0,0.51,51,81,356,243.83561643835617,97.53424657534246,1 bath,62.5,2.0,0.0,0.0
1114,"Chicago, IL",response not available,94.5228426395939,85.94274623968947,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,f,0,0,0,0,4.661060291060291,4.7311087866108785,4.645094142259414,4.817196652719665,4.824921548117155,4.752520920502092,4.655899581589958,f,67.94520547945206,67.94520547945206,3.3622435396250463,1.0,2.0,1.7640488565488563,0,0,0,0.0,0.0,1 bath,33.97260273972603,2.0,0.0,4.9484632740449275
1115,"Mechelen, Belgium",within a few hours,100.0,75.0,f,host neighbourhood not available,2,"['phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Private room in rental unit,Private room,1.0,30,1125,t,0,9,3,0,4.78,4.67,4.67,4.78,4.89,4.67,4.67,f,67.04657534246576,67.04657534246576,18.485531037679035,1.0,2.0,0.45,0,20,243,50.728767123287675,66.57534246575342,1 private bath,33.52328767123288,2.0,0.0,27.571178607195357
1116,"Antwerp, Belgium",within an hour,100.0,99.0,t,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,30,t,12,73,51,5,4.95,4.93,4.85,4.97,4.97,4.99,4.92,t,104.18630136986302,104.18630136986302,8.427996826845785,1.0,2.0,3.48,28,55,330,94.85205479452055,90.41095890410958,1 bath,52.09315068493151,2.0,0.0,8.089352166295129
1117,"Beerse, Belgium",within an hour,100.0,71.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,0,8,0,0,4.88,4.88,4.63,4.88,5.0,4.88,4.88,f,35.0,35.0,0.0,2.2114155251141554,2.0,0.37,1,1,1,0.0958904109589041,0.273972602739726,1 bath,17.5,1.8734070944276426,0.0,0.0
1118,"Tallinn, Estonia",within an hour,100.0,99.0,f,host neighbourhood not available,7,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,35,t,14,34,12,0,4.56,4.47,4.71,4.65,4.47,5.0,4.59,t,465.72054794520545,465.72054794520545,432.7979742641727,1.0,2.0,1.57,34,55,55,14.205479452054794,15.068493150684931,1 bath,232.86027397260273,2.0,0.0,92.93083076830308
1119,"Tallinn, Estonia",within an hour,100.0,99.0,f,host neighbourhood not available,7,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,36,t,6,2,2,0,3.0,3.5,5.0,2.0,3.0,3.5,3.5,t,465.72054794520545,465.72054794520545,432.7979742641727,1.0,2.0,0.27,29,57,57,14.994520547945205,15.616438356164384,1 bath,232.86027397260273,2.0,0.0,92.93083076830308
1120,"Tallinn, Estonia",within an hour,100.0,99.0,f,host neighbourhood not available,7,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,45,t,14,6,1,0,4.0,4.0,4.17,4.0,4.0,4.5,4.17,t,465.72054794520545,465.72054794520545,432.7979742641727,1.0,2.0,0.28,35,62,62,16.515068493150686,16.986301369863014,1 bath,232.86027397260273,2.0,0.0,92.93083076830308
1121,"Antwerp, Belgium",within an hour,100.0,95.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,1125,t,22,25,21,0,4.84,4.96,4.88,4.96,4.88,4.68,4.76,t,123.54246575342465,123.54246575342465,2.8160605817453903,2.2114155251141554,2.0,1.28,45,74,164,54.41917808219178,44.93150684931507,1 bath,61.771232876712325,1.8734070944276426,0.0,2.2794272111792684
1122,"Antwerp, Belgium",within a day,50.0,46.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in home,Private room,1.0,28,1125,t,16,2,2,0,5.0,5.0,4.5,5.0,5.0,4.5,4.5,f,20.0,20.0,0.0,1.0,1.0,0.24,24,54,54,2.958904109589041,14.794520547945206,1 shared bath,20.0,1.0,0.0,0.0
1123,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,156,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,9,34,24,2,4.21,4.0,4.09,4.59,4.62,4.97,4.18,t,74.66301369863014,74.66301369863014,35.694504713146614,4.0,12.0,2.06,30,59,330,66.38630136986302,90.41095890410958,1.5 baths,6.221917808219178,3.0,0.0,47.807479158588414
1124,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,63,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,9,29,22,4,4.45,4.45,4.0,4.55,4.69,4.93,4.31,t,74.66301369863014,74.66301369863014,35.694504713146614,4.0,12.0,1.55,30,59,330,66.38630136986302,90.41095890410958,1.5 baths,6.221917808219178,3.0,0.0,47.807479158588414
1125,"Floriana, Malta",within a day,100.0,78.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,3,1125,t,2,17,15,1,5.0,5.0,4.82,5.0,5.0,4.88,4.88,f,80.32876712328768,80.32876712328768,1.2409540210791976,1.0,2.0,0.87,2,2,266,58.3013698630137,72.87671232876713,1 bath,40.16438356164384,2.0,0.0,1.5448438529805837
